id,name,ml_target,degree,clustering,eigenvector,pagerank,degree_centrality,k-core
262,dweekly,1,9,0.4444444444444444,0.004210656511422777,1.5835135452184784e-05,0.00023873312289450648,9
263,brandon-beacher,0,2,0.0,0.0001889093583489043,8.995219370653846e-06,5.3051805087668106e-05,2
264,luismendozamx,0,13,0.358974358974359,0.007472313030738337,2.2953518802707322e-05,0.0003448367330698427,11
265,jumbosushi,0,12,0.22727272727272727,0.00596669217469944,2.3075925023866108e-05,0.0003183108305260086,9
266,anilozmen,0,11,0.5818181818181818,0.0004799676905757571,1.763501685475313e-05,0.00029178492798217457,10
267,prashanthbasani,1,1,0.0,1.1320468843335143e-06,6.330017697209345e-06,2.6525902543834053e-05,1
268,rodionovp,1,2,0.0,0.002044973314447816,6.7460872634045986e-06,5.3051805087668106e-05,2
269,naupaka,0,18,0.33986928104575165,0.0034590276037292436,2.9323671271978596e-05,0.00047746624578901296,15
270,not-for-me,0,5,0.0,0.0003634429548749619,1.2252486611748828e-05,0.00013262951271917026,4
271,jmgirard,1,2,1.0,6.409290580040668e-05,6.7626535976899615e-06,5.3051805087668106e-05,2
272,ecrider,0,5,0.2,0.0033847290002024986,1.1283079304607369e-05,0.00013262951271917026,5
273,ding-hai,1,11,0.21818181818181817,0.003648895951186873,1.8386288379142526e-05,0.00029178492798217457,10
274,rkyymmt,0,6,0.26666666666666666,0.004026631660381719,1.3034832613637057e-05,0.0001591554152630043,6
275,guillaumerose,0,5,0.3,0.0014233374027821783,1.0247816732405033e-05,0.00013262951271917026,5
276,nevernet,0,7,0.2857142857142857,0.003783225584014263,1.3279351051184364e-05,0.00018568131780683837,7
277,priyatam,0,24,0.09420289855072464,0.005020319133672717,4.353526208798276e-05,0.0006366216610520172,16
278,ganesharulanantham,0,16,0.125,0.0029719221881680464,2.455978261976333e-05,0.00042441444070134485,13
279,justein,1,5,0.3,0.0011566868461660676,1.3345069780504215e-05,0.00013262951271917026,4
280,eoinsha,0,2,0.0,5.002308195879642e-05,7.228053876990882e-06,5.3051805087668106e-05,2
281,skyhitblog,0,25,0.023333333333333334,0.0021563472127522944,3.876282298023343e-05,0.0006631475635958513,16
282,ashish1500616,1,17,0.014705882352941176,0.0005786528524652743,3.8730410126624756e-05,0.0004509403432451789,10
283,alberto-hortelano,0,1,0.0,1.7804277630827567e-07,1.0901540499892825e-05,2.6525902543834053e-05,1
284,felipesabino,0,11,0.2727272727272727,0.004609968662966572,1.828037222770583e-05,0.00029178492798217457,11
285,saifeiLee,0,7,0.2857142857142857,0.001641105553122696,1.2154556486491798e-05,0.00018568131780683837,7
286,Guzpenha,1,2,0.0,5.025034842676786e-05,7.522669108215325e-06,5.3051805087668106e-05,2
287,a-dabrowski,0,4,0.0,0.0006844280970897339,1.006117461332461e-05,0.00010610361017533621,4
288,AotY,0,4,0.16666666666666666,0.00013091764223554947,1.1936385354905611e-05,0.00010610361017533621,3
289,scanfyu,1,1,0.0,4.995480301552952e-05,5.42923428954343e-06,2.6525902543834053e-05,1
290,thunderrun,0,1,0.0,2.9492979418791696e-05,5.354785177375507e-06,2.6525902543834053e-05,1
291,splorp,0,7,0.0,0.0001503388321539003,1.5469749880514146e-05,0.00018568131780683837,5
292,actionsmile,0,1,0.0,1.6232491337152147e-05,5.469654830908202e-06,2.6525902543834053e-05,1
293,johngriffin,1,5,0.1,0.00026381362379609676,1.121757003667875e-05,0.00013262951271917026,5
294,felixhorro,0,3,0.6666666666666666,0.0011303236882339496,7.924040284663128e-06,7.957770763150216e-05,3
295,larc000,0,4,0.6666666666666666,0.001978601428858573,8.804251252328708e-06,0.00010610361017533621,4
296,arashm,0,17,0.125,0.00043874040973281177,3.092260676419209e-05,0.0004509403432451789,10
297,regalius,1,15,0.37142857142857144,0.0005939461542259094,2.444214320241358e-05,0.0003978885381575108,12
298,akatrevorjay,0,34,0.08377896613190731,0.007262287443654868,5.5731976822617536e-05,0.0009018806864903578,19
299,aglupotto,1,1,0.0,5.099826708974448e-05,5.538721928960415e-06,2.6525902543834053e-05,1
300,levindoneto,0,4,0.0,9.154900460786151e-05,1.1314955143564529e-05,0.00010610361017533621,3
301,milesgranger,0,7,0.0,0.0004947214540131763,1.4998237830163005e-05,0.00018568131780683837,6
302,AlixChiong,0,7,0.3333333333333333,0.0015118002466992088,1.208967300774777e-05,0.00018568131780683837,7
303,KinglittleQ,1,8,0.32142857142857145,0.0024180576282357602,1.62496733958825e-05,0.00021220722035067242,8
304,asanka94,0,3,0.0,0.0001491326595362082,1.0290143169404539e-05,7.957770763150216e-05,3
305,cakecatz,0,12,0.22727272727272727,0.006863042816842409,2.2182667748735746e-05,0.0003183108305260086,9
306,stringariSM,0,1,0.0,5.0962547213672274e-05,5.219318220499189e-06,2.6525902543834053e-05,1
307,liuganggang,0,3,0.3333333333333333,3.534802328116152e-05,8.031344179671747e-06,7.957770763150216e-05,3
308,kinvix,0,82,0.043661547726588375,0.007192144701158311,0.00010242316273121174,0.002175124008594392,30
309,MarkBennett,0,19,0.18128654970760233,0.004738173993057635,3.0594735096552394e-05,0.000503992148332847,15
310,mafairnet,0,5,0.5,0.001059053105114284,1.0981852156021208e-05,0.00013262951271917026,5
311,davequick,0,19,0.1695906432748538,0.006571302677183401,2.7812084027629653e-05,0.000503992148332847,16
312,carolove,1,3,0.0,6.81624636061795e-05,9.40338747384e-06,7.957770763150216e-05,3
313,Roma36,0,4,0.5,0.002905792311136562,1.0865280076538898e-05,0.00010610361017533621,4
314,jordanpapaleo,0,12,0.21212121212121213,0.004272959795658479,2.0418883582547813e-05,0.0003183108305260086,10
315,soutik,1,3,0.0,0.0006010161869243629,9.641945574391124e-06,7.957770763150216e-05,3
316,dmente03,0,5,0.4,0.0012298692047955564,1.0441707750589977e-05,0.00013262951271917026,5
317,stevenlr,0,3,0.0,0.0002256068002425497,9.046597728984838e-06,7.957770763150216e-05,3
318,ebertti,0,5,0.1,0.00252218995775443,1.2988823830448282e-05,0.00013262951271917026,4
319,lsd,0,9,0.3611111111111111,0.004453171009137808,1.701455613538483e-05,0.00023873312289450648,7
320,miho,0,15,0.09523809523809523,0.001222271441516965,2.8899272008281363e-05,0.0003978885381575108,11
321,javiercejudo,0,45,0.16666666666666666,0.013504443717384337,6.193245829943477e-05,0.0011936656144725323,29
322,seik,0,3,0.0,0.002035712852103934,1.4235486748121875e-05,7.957770763150216e-05,2
323,romanslonov,0,8,0.25,0.0008594179213049429,1.5606589203294267e-05,0.00021220722035067242,7
324,Liweimin0512,0,4,0.5,0.0006827482450098694,9.378920965208284e-06,0.00010610361017533621,4
325,Jyothsnasrinivas,1,8,0.03571428571428571,0.0004468918262653688,1.451015338934933e-05,0.00021220722035067242,8
326,boneskull,0,50,0.03346938775510204,0.003990601372917776,6.933074831840684e-05,0.0013262951271917026,26
327,artisonian,0,5,0.0,0.0005715360811471843,1.1574763271942064e-05,0.00013262951271917026,5
328,jkusachi,0,3,0.6666666666666666,0.0024941252311213693,8.329345246261592e-06,7.957770763150216e-05,3
329,RodrigoCS,0,1,0.0,3.2466802795708052e-06,7.938625058088219e-06,2.6525902543834053e-05,1
330,kgaut,0,2,0.0,3.8412535195536405e-05,7.845657333576172e-06,5.3051805087668106e-05,2
331,MrShininnnnn,1,1,0.0,0.0001456609011985887,5.628279445669732e-06,2.6525902543834053e-05,1
332,TrueMoein,0,44,0.12367864693446089,0.009884542563263614,6.466424280058937e-05,0.0011671397119286983,27
333,aoberoi,0,13,0.038461538461538464,0.0025897047124559557,2.3224305854996308e-05,0.0003448367330698427,9
334,JacobOscarson,0,3,0.0,0.000416998170669964,8.517852179386483e-06,7.957770763150216e-05,3
335,cwilgenhoff,0,33,0.14772727272727273,0.008505250572687282,4.6504856182383394e-05,0.0008753547839465238,23
336,keilw,0,8,0.21428571428571427,0.0031992571793870057,1.546527487036853e-05,0.00021220722035067242,8
337,JuIioCesar,1,47,0.10545790934320073,0.00856577117919133,7.17581229232702e-05,0.0012467174195602004,24
338,bukosabino,1,10,0.15555555555555556,0.002302923428325884,2.0543911073079548e-05,0.0002652590254383405,7
339,jack4it,0,6,0.0,0.0005806652002737086,1.217025409925808e-05,0.0001591554152630043,6
340,FrontMage,0,5,0.4,0.0026796925413959866,1.0721014486205134e-05,0.00013262951271917026,5
341,arrygoo,0,8,0.0,0.00043693988289352626,1.515949527448524e-05,0.00021220722035067242,7
342,mattwoodnyc,0,7,0.19047619047619047,0.004375033249908326,1.3110830278827134e-05,0.00018568131780683837,7
343,emmericp,0,20,0.015789473684210527,0.0008405352836987756,3.6075276181273885e-05,0.000530518050876681,12
344,Torreshan,1,4,0.3333333333333333,0.004446940523499166,1.0483059607227909e-05,0.00010610361017533621,4
345,penberg,0,11,0.2,0.005259753431435514,2.1688437266072505e-05,0.00029178492798217457,9
346,hallahan,0,9,0.027777777777777776,0.0006063539908774325,1.6300559363014793e-05,0.00023873312289450648,9
347,gravataLonga,0,5,0.1,0.003018719721355255,1.1504315877814996e-05,0.00013262951271917026,5
348,SabraAS,0,6,0.06666666666666667,0.0005108904503195993,1.153021175394122e-05,0.0001591554152630043,6
349,alvimm,0,3,0.3333333333333333,0.0004778608692808632,9.818313898723756e-06,7.957770763150216e-05,2
350,Kirschn,0,4,0.3333333333333333,0.002455626873708752,1.0966112233191097e-05,0.00010610361017533621,4
351,joelseq,0,8,0.32142857142857145,0.004051784289779295,1.581863486676588e-05,0.00021220722035067242,7
352,leonardothibes,0,23,0.23715415019762845,0.006829269271337905,3.483308477524857e-05,0.0006100957585081832,18
353,adesege,0,4,0.0,0.00010680888010751185,9.696446341966249e-06,0.00010610361017533621,4
354,bikingbadger,0,2,0.0,0.00010679354010295961,6.73212116478045e-06,5.3051805087668106e-05,2
355,hackerxiaobai,1,2,0.0,3.1630418613770906e-05,7.653038398775875e-06,5.3051805087668106e-05,2
356,romariolopezc,0,9,0.16666666666666666,0.0008093211208731418,1.8764279160044892e-05,0.00023873312289450648,7
357,gberger,0,19,0.1286549707602339,0.004372550381172972,3.1527568543321375e-05,0.000503992148332847,14
358,leifmadsen,0,9,0.08333333333333333,0.0012097304195629343,1.8061018324261588e-05,0.00023873312289450648,6
359,mapninja,1,7,0.23809523809523808,0.00012148502502971235,1.5595714204405264e-05,0.00018568131780683837,6
360,jgw96,0,50,0.05714285714285714,0.007891187637950067,8.120002272093219e-05,0.0013262951271917026,21
361,Tomotoes,0,11,0.12727272727272726,0.003231417952635206,1.9675496875312427e-05,0.00029178492798217457,8
362,aalises,0,14,0.21978021978021978,0.003504327113394654,2.4800570912855965e-05,0.00037136263561367674,11
363,imcco,0,10,0.2,0.0031330162538245137,1.700047095641004e-05,0.0002652590254383405,8
364,keepfit,0,48,0.10017730496453901,0.007220207029613436,6.878369822006565e-05,0.0012732433221040345,27
365,Perfect-Web,0,2,0.0,0.0003189964049699147,6.579459430365812e-06,5.3051805087668106e-05,2
366,Polkas,1,4,0.16666666666666666,0.0004899446269702073,9.705322990896323e-06,0.00010610361017533621,4
367,alexandersvozil,1,1,0.0,1.982595879923716e-05,6.342597675826061e-06,2.6525902543834053e-05,1
368,Arthraim,0,23,0.20553359683794467,0.006061719788978877,3.294697259327907e-05,0.0006100957585081832,17
369,nmadapan,1,2,0.0,7.882856725582013e-05,1.4863989908087054e-05,5.3051805087668106e-05,1
370,rheech,1,4,0.0,0.00020674929876214309,1.0454369982032795e-05,0.00010610361017533621,4
371,chosenvictim,0,6,0.6666666666666666,0.004858098975964137,1.203852232578541e-05,0.0001591554152630043,6
372,chrisgillis,0,1,0.0,0.00033891746525468606,5.203761091549886e-06,2.6525902543834053e-05,1
373,WhoIsJack,1,4,0.3333333333333333,0.002053951254645237,1.0727675550840566e-05,0.00010610361017533621,4
374,latelee,1,4,0.0,0.0024686361661267926,1.130013049043335e-05,0.00010610361017533621,4
375,Jaekr,1,1,0.0,0.0005249672626034013,5.287170832374453e-06,2.6525902543834053e-05,1
376,novemberde,0,25,0.19,0.0007559235675640631,4.300981924130558e-05,0.0006631475635958513,12
377,lyzzard,0,3,0.3333333333333333,0.0006357642704960958,8.457016805330455e-06,7.957770763150216e-05,3
378,JasonEtco,0,40,0.1,0.005521499779904367,5.4347208771628017e-05,0.001061036101753362,22
379,paincompiler,1,2,0.0,0.00011936308667796132,6.358701540579908e-06,5.3051805087668106e-05,2
380,ThomasLarge,0,1,0.0,0.00016096440054398187,5.170625373356515e-06,2.6525902543834053e-05,1
381,ivosequeros,1,1,0.0,3.0087810485638538e-05,5.4444069521713655e-06,2.6525902543834053e-05,1
382,samsonchen1989,0,1,0.0,0.002026696792201716,5.388302079466201e-06,2.6525902543834053e-05,1
383,Separius,1,37,0.12762762762762764,0.005057607787602613,6.569864557589537e-05,0.0009814583941218599,19
384,cnjsstong,0,2,0.0,0.0008266550660274947,6.580792054123763e-06,5.3051805087668106e-05,2
385,benschaaf,0,2,0.0,0.0002622278127034042,6.8669112192948416e-06,5.3051805087668106e-05,2
386,baishali-ghosh,0,6,0.3333333333333333,0.00020648761762770575,1.2427948071694669e-05,0.0001591554152630043,6
387,markui,0,3,0.0,0.0005625050922610052,9.269075060243833e-06,7.957770763150216e-05,3
388,AbdallahMezo,0,15,0.1619047619047619,0.0027736487947022464,2.6223549847131706e-05,0.0003978885381575108,12
389,skrosoft,0,3,0.3333333333333333,0.00010644917492254201,1.0294008784931848e-05,7.957770763150216e-05,3
390,humblem2,1,1,0.0,2.815646030405351e-07,6.996753593448389e-06,2.6525902543834053e-05,1
391,mattcontet,0,1,0.0,0.0001888398428174621,5.664742714465716e-06,2.6525902543834053e-05,1
392,qyz777,1,1,0.0,5.006203348642893e-06,6.470319905875299e-06,2.6525902543834053e-05,1
393,guilleiguaran,0,79,0.13631937682570594,0.012216714328524779,0.00010831943315770295,0.0020955463009628902,29
394,kripaz777,1,2,1.0,1.1864678698922026e-05,7.209855318331606e-06,5.3051805087668106e-05,2
395,sturmenta,0,3,0.0,5.5911595124470714e-05,9.492024848133367e-06,7.957770763150216e-05,3
396,jensjns,0,2,1.0,0.000918189962052281,6.598876277037471e-06,5.3051805087668106e-05,2
397,syy,0,11,0.18181818181818182,0.00450228940385387,1.759066233671402e-05,0.00029178492798217457,11
398,chufanwu,1,3,0.0,0.00015477250064699778,8.616636508791712e-06,7.957770763150216e-05,3
399,kyohei8,0,3,0.0,0.0005763647314477202,8.537883499055931e-06,7.957770763150216e-05,3
400,28,1,8,0.07142857142857142,0.002590457197844118,1.529855471202063e-05,0.00021220722035067242,8
401,MrGemy95,1,22,0.025974025974025976,0.0018183402688736257,4.2378139647236815e-05,0.0005835698559643491,13
402,anggagewor,0,1,0.0,0.0010000999196222772,5.367984987956059e-06,2.6525902543834053e-05,1
403,maggit,0,31,0.06236559139784946,0.0025789149570060897,4.735293215144231e-05,0.0008223029788588556,17
404,mateuszszklarek,0,6,0.4,0.0023765908546667667,1.2649711571627708e-05,0.0001591554152630043,6
405,angadn,0,2,0.0,1.5455137305435197e-05,8.118032886868856e-06,5.3051805087668106e-05,2
406,reyuwei,1,1,0.0,4.77270431501511e-07,1.079217159338976e-05,2.6525902543834053e-05,1
407,rodnylobos,0,7,0.09523809523809523,0.0032125869181635815,1.3434530968825992e-05,0.00018568131780683837,7
408,Neras,0,8,0.17857142857142858,0.0034815244475106884,1.4642585648025257e-05,0.00021220722035067242,8
409,sourishkrout,0,12,0.3484848484848485,0.0034514959858676607,1.882784293679815e-05,0.0003183108305260086,11
410,ZhaoZeyu1995,1,2,0.0,5.1416889156854e-05,7.031302338912206e-06,5.3051805087668106e-05,2
411,SmartDoubleXiao,0,22,0.08225108225108226,0.0017452344527053069,3.123880619734479e-05,0.0005835698559643491,16
412,cheh,0,16,0.14166666666666666,0.0006919722525625425,2.701472044700366e-05,0.00042441444070134485,12
413,paulsmith,0,17,0.16911764705882354,0.003638402706402392,2.6175250630341167e-05,0.0004509403432451789,13
414,DrDarbin,1,3,0.0,0.0001877994913847709,8.704064743439481e-06,7.957770763150216e-05,3
415,SchabrechtsK,0,3,0.3333333333333333,3.863160909674882e-05,8.637446328623998e-06,7.957770763150216e-05,3
416,92bondstreet,0,11,0.18181818181818182,0.004639349219985801,2.6324962358546653e-05,0.00029178492798217457,8
417,animesh-chouhan,1,8,0.6071428571428571,0.002230364150379904,1.4436184714042888e-05,0.00021220722035067242,8
418,reemardelarosa,0,11,0.23636363636363636,0.005881089368610462,1.9869190679673266e-05,0.00029178492798217457,9
419,mishrarohit,0,5,0.6,0.001098064654710902,1.0637776528639083e-05,0.00013262951271917026,5
420,QhelDIV,1,10,0.08888888888888889,0.0026444080913173617,2.023639468719697e-05,0.0002652590254383405,8
421,iskandr,1,33,0.11174242424242424,0.004199932943543943,5.299102417303206e-05,0.0008753547839465238,19
422,Sublio,0,5,0.5,0.00221703006464623,1.0887948659273637e-05,0.00013262951271917026,5
423,hongyanh,0,12,0.06060606060606061,0.002752505263173389,3.1341562622247446e-05,0.0003183108305260086,8
424,Jywud,0,1,0.0,6.887424792154564e-05,5.267124647118591e-06,2.6525902543834053e-05,1
425,montyanderson,0,41,0.09878048780487805,0.009000468379041858,6.484721741703943e-05,0.001087562004297196,27
426,glacials,0,8,0.14285714285714285,0.002656728869728351,1.898905481583533e-05,0.00021220722035067242,6
427,PursueHappinessDirectly,1,4,0.16666666666666666,3.6603242527408036e-05,1.738799539857727e-05,0.00010610361017533621,3
428,nim4n136,0,1,0.0,1.4380109118682022e-05,6.705640048562808e-06,2.6525902543834053e-05,1
429,Fuhongshuai,1,2,0.0,2.1442833873339152e-05,7.614842840082176e-06,5.3051805087668106e-05,2
430,cjf00000,1,14,0.0989010989010989,0.0006564275005703762,2.749054763172464e-05,0.00037136263561367674,10
431,PrinceChou,1,4,0.5,0.000507305886194407,8.580567943830456e-06,0.00010610361017533621,4
432,jaggy,0,24,0.12681159420289856,0.005603542560435175,3.967043876978398e-05,0.0006366216610520172,17
433,jarek-przygodzki,0,11,0.23636363636363636,0.0029513170420721155,1.8949143555689306e-05,0.00029178492798217457,11
434,deepakrana47,1,2,0.0,1.790267128246865e-05,8.200406984478295e-06,5.3051805087668106e-05,2
435,dcanones,1,2,1.0,4.224244638955348e-05,8.748195800929305e-06,5.3051805087668106e-05,2
436,mxl,0,3,0.0,0.0005694332829654327,8.370447127547563e-06,7.957770763150216e-05,3
437,ramsaylanier,0,38,0.08250355618776671,0.004456581080360721,5.570008549705761e-05,0.001007984296665694,21
438,TAmbition,1,7,0.3333333333333333,0.0011302138855315807,1.2448514832068666e-05,0.00018568131780683837,7
439,oknoorap,0,13,0.15384615384615385,0.003911019157790223,2.2696595479310993e-05,0.0003448367330698427,12
440,igeligel,0,49,0.07227891156462585,0.00877828097300274,7.295248181691593e-05,0.0012997692246478685,27
441,MarshalLeeeeee,1,4,0.3333333333333333,0.0003826550061644134,1.2101307152239943e-05,0.00010610361017533621,4
442,dridk,1,5,0.1,0.00014812880514346625,1.2505003528063881e-05,0.00013262951271917026,5
443,ryanrushing,0,4,0.16666666666666666,0.0029641412024882766,1.0421540320665074e-05,0.00010610361017533621,4
444,SaqibHussain44,0,24,0.07608695652173914,0.003400294639567211,3.531114069020798e-05,0.0006366216610520172,18
445,marcoacierno,0,10,0.13333333333333333,0.0022972146651486338,1.9337239843708267e-05,0.0002652590254383405,9
446,sandy183,0,6,0.13333333333333333,0.0007445255540399365,1.1677129625813081e-05,0.0001591554152630043,6
447,fernandomoraes,0,11,0.4,0.0032131369395199333,1.8832483562033787e-05,0.00029178492798217457,10
448,sonfordson,0,5,0.3,0.0029944993019442416,1.1530464555297188e-05,0.00013262951271917026,5
449,nobillowseagit,0,1,0.0,0.00029957922823456185,5.2149296309531305e-06,2.6525902543834053e-05,1
450,shaddygarg,1,20,0.3526315789473684,0.002697978371005573,3.287384470655701e-05,0.000530518050876681,12
451,SummerRC,0,7,0.38095238095238093,0.003035232125856232,1.3663102121659529e-05,0.00018568131780683837,6
